2026-04-05 16:48:00,820 | INFO | [GROUND_ROLL] Time:1.62s | Alt:44.6m | Pitch:0.0° | Spd:9.4kt
2026-04-05 16:48:00,857 | INFO | [GROUND_ROLL] Time:1.65s | Alt:44.6m | Pitch:0.0° | Spd:9.6kt
2026-04-05 16:48:00,890 | INFO | [GROUND_ROLL] Time:1.69s | Alt:44.6m | Pitch:0.0° | Spd:9.7kt
2026-04-05 16:48:00,923 | INFO | [GROUND_ROLL] Time:1.72s | Alt:44.6m | Pitch:0.0° | Spd:9.9kt
2026-04-05 16:48:00,956 | INFO | [GROUND_ROLL] Time:1.75s | Alt:44.6m | Pitch:0.0° | Spd:10.0kt
2026-04-05 16:48:00,991 | INFO | [GROUND_ROLL] Time:1.79s | Alt:44.6m | Pitch:0.0° | Spd:10.2kt
2026-04-05 16:48:01,023 | INFO | [GROUND_ROLL] Time:1.82s | Alt:44.6m | Pitch:0.0° | Spd:10.4kt
2026-04-05 16:48:01,057 | INFO | [GROUND_ROLL] Time:1.85s | Alt:44.6m | Pitch:0.0° | Spd:10.5kt
2026-04-05 16:48:01,090 | INFO | [GROUND_ROLL] Time:1.89s | Alt:44.6m | Pitch:0.0° | Spd:10.7kt
2026-04-05 16:48:01,123 | INFO | [GROUND_ROLL] Time:1.92s | Alt:44.6m | Pitch:0.0° | Spd:10.9kt
2026-04-05 16:48:01,157 | INFO | [GROUND_ROLL] Time:1.95s | Alt:44.6m | Pitch:0.0° | Spd:11.0kt
2026-04-05 16:48:01,191 | INFO | [GROUND_ROLL] Time:1.99s | Alt:44.6m | Pitch:0.0° | Spd:11.2kt
2026-04-05 16:48:01,222 | INFO | [GROUND_ROLL] Time:2.02s | Alt:44.6m | Pitch:0.0° | Spd:11.3kt
2026-04-05 16:48:01,257 | INFO | [GROUND_ROLL] Time:2.05s | Alt:44.6m | Pitch:0.0° | Spd:11.5kt
2026-04-05 16:48:01,291 | INFO | [GROUND_ROLL] Time:2.09s | Alt:44.6m | Pitch:0.0° | Spd:11.7kt
2026-04-05 16:48:01,323 | INFO | [GROUND_ROLL] Time:2.12s | Alt:44.6m | Pitch:0.0° | Spd:11.8kt
2026-04-05 16:48:01,478 | INFO | [GROUND_ROLL] Time:2.28s | Alt:44.6m | Pitch:0.0° | Spd:12.0kt
2026-04-05 16:48:01,507 | INFO | [GROUND_ROLL] Time:2.30s | Alt:44.6m | Pitch:0.0° | Spd:12.1kt
2026-04-05 16:48:01,541 | INFO | [GROUND_ROLL] Time:2.34s | Alt:44.6m | Pitch:0.0° | Spd:12.3kt
2026-04-05 16:48:01,568 | INFO | [GROUND_ROLL] Time:2.37s | Alt:44.6m | Pitch:0.0° | Spd:12.5kt
2026-04-05 16:48:01,605 | INFO | [GROUND_ROLL] Time:2.40s | Alt:44.6m | Pitch:0.0° | Spd:12.6kt
2026-04-05 16:48:01,640 | INFO | [GROUND_ROLL] Time:2.44s | Alt:44.6m | Pitch:0.0° | Spd:12.8kt
2026-04-05 16:48:01,670 | INFO | [GROUND_ROLL] Time:2.47s | Alt:44.6m | Pitch:0.0° | Spd:13.0kt
2026-04-05 16:48:01,705 | INFO | [GROUND_ROLL] Time:2.50s | Alt:44.6m | Pitch:0.0° | Spd:13.1kt
2026-04-05 16:48:01,740 | INFO | [GROUND_ROLL] Time:2.54s | Alt:44.6m | Pitch:0.0° | Spd:13.3kt
2026-04-05 16:48:01,770 | INFO | [GROUND_ROLL] Time:2.57s | Alt:44.6m | Pitch:0.0° | Spd:13.4kt
2026-04-05 16:48:01,805 | INFO | [GROUND_ROLL] Time:2.60s | Alt:44.6m | Pitch:0.0° | Spd:13.6kt
2026-04-05 16:48:01,841 | INFO | [GROUND_ROLL] Time:2.64s | Alt:44.6m | Pitch:0.0° | Spd:13.8kt
2026-04-05 16:48:01,872 | INFO | [GROUND_ROLL] Time:2.67s | Alt:44.6m | Pitch:0.0° | Spd:13.9kt
2026-04-05 16:48:01,905 | INFO | [GROUND_ROLL] Time:2.70s | Alt:44.6m | Pitch:0.0° | Spd:14.1kt
2026-04-05 16:48:01,936 | INFO | [GROUND_ROLL] Time:2.73s | Alt:44.6m | Pitch:0.0° | Spd:14.3kt
2026-04-05 16:48:01,975 | INFO | [GROUND_ROLL] Time:2.77s | Alt:44.6m | Pitch:0.0° | Spd:14.4kt
2026-04-05 16:48:02,007 | INFO | [GROUND_ROLL] Time:2.80s | Alt:44.6m | Pitch:0.0° | Spd:14.6kt
2026-04-05 16:48:02,041 | INFO | [GROUND_ROLL] Time:2.84s | Alt:44.6m | Pitch:0.0° | Spd:14.7kt
2026-04-05 16:48:02,073 | INFO | [GROUND_ROLL] Time:2.87s | Alt:44.6m | Pitch:0.0° | Spd:14.9kt
2026-04-05 16:48:02,107 | INFO | [GROUND_ROLL] Time:2.90s | Alt:44.6m | Pitch:0.0° | Spd:15.1kt
2026-04-05 16:48:02,137 | INFO | [GROUND_ROLL] Time:2.93s | Alt:44.6m | Pitch:0.0° | Spd:15.2kt
2026-04-05 16:48:02,174 | INFO | [GROUND_ROLL] Time:2.97s | Alt:44.6m | Pitch:0.0° | Spd:15.4kt
2026-04-05 16:48:02,205 | INFO | [GROUND_ROLL] Time:3.00s | Alt:44.6m | Pitch:0.0° | Spd:15.6kt
2026-04-05 16:48:02,237 | INFO | [GROUND_ROLL] Time:3.03s | Alt:44.6m | Pitch:0.0° | Spd:15.7kt
2026-04-05 16:48:02,269 | INFO | [GROUND_ROLL] Time:3.07s | Alt:44.6m | Pitch:0.0° | Spd:15.9kt
2026-04-05 16:48:02,307 | INFO | [GROUND_ROLL] Time:3.10s | Alt:44.6m | Pitch:0.0° | Spd:16.0kt
2026-04-05 16:48:02,336 | INFO | [GROUND_ROLL] Time:3.13s | Alt:44.6m | Pitch:0.0° | Spd:16.2kt
2026-04-05 16:48:02,370 | INFO | [GROUND_ROLL] Time:3.17s | Alt:44.6m | Pitch:0.0° | Spd:16.4kt
2026-04-05 16:48:02,405 | INFO | [GROUND_ROLL] Time:3.20s | Alt:44.6m | Pitch:0.0° | Spd:16.5kt
2026-04-05 16:48:02,437 | INFO | [GROUND_ROLL] Time:3.24s | Alt:44.6m | Pitch:0.0° | Spd:16.7kt
2026-04-05 16:48:02,475 | INFO | [GROUND_ROLL] Time:3.27s | Alt:44.6m | Pitch:0.0° | Spd:16.8kt
2026-04-05 16:48:02,505 | INFO | [GROUND_ROLL] Time:3.30s | Alt:44.6m | Pitch:0.0° | Spd:17.0kt
2026-04-05 16:48:02,540 | INFO | [GROUND_ROLL] Time:3.34s | Alt:44.6m | Pitch:0.0° | Spd:17.2kt
2026-04-05 16:48:02,570 | INFO | [GROUND_ROLL] Time:3.37s | Alt:44.6m | Pitch:0.0° | Spd:17.3kt
2026-04-05 16:48:02,607 | INFO | [GROUND_ROLL] Time:3.40s | Alt:44.6m | Pitch:0.0° | Spd:17.5kt
2026-04-05 16:48:02,641 | INFO | [GROUND_ROLL] Time:3.44s | Alt:44.6m | Pitch:0.0° | Spd:17.7kt
2026-04-05 16:48:02,672 | INFO | [GROUND_ROLL] Time:3.47s | Alt:44.6m | Pitch:0.0° | Spd:17.8kt
2026-04-05 16:48:02,707 | INFO | [GROUND_ROLL] Time:3.50s | Alt:44.6m | Pitch:0.0° | Spd:18.0kt
2026-04-05 16:48:02,741 | INFO | [GROUND_ROLL] Time:3.54s | Alt:44.6m | Pitch:0.0° | Spd:18.1kt
2026-04-05 16:48:02,774 | INFO | [GROUND_ROLL] Time:3.57s | Alt:44.6m | Pitch:0.0° | Spd:18.3kt
2026-04-05 16:48:02,807 | INFO | [GROUND_ROLL] Time:3.60s | Alt:44.6m | Pitch:0.0° | Spd:18.5kt
2026-04-05 16:48:02,840 | INFO | [GROUND_ROLL] Time:3.64s | Alt:44.6m | Pitch:0.0° | Spd:18.6kt
2026-04-05 16:48:02,871 | INFO | [GROUND_ROLL] Time:3.67s | Alt:44.6m | Pitch:0.0° | Spd:18.8kt
2026-04-05 16:48:02,908 | INFO | [GROUND_ROLL] Time:3.71s | Alt:44.6m | Pitch:0.0° | Spd:19.0kt
2026-04-05 16:48:02,940 | INFO | [GROUND_ROLL] Time:3.74s | Alt:44.6m | Pitch:0.0° | Spd:19.1kt
2026-04-05 16:48:02,970 | INFO | [GROUND_ROLL] Time:3.77s | Alt:44.6m | Pitch:0.0° | Spd:19.3kt
2026-04-05 16:48:03,005 | INFO | [GROUND_ROLL] Time:3.80s | Alt:44.6m | Pitch:0.0° | Spd:19.4kt
2026-04-05 16:48:03,040 | INFO | [GROUND_ROLL] Time:3.84s | Alt:44.6m | Pitch:0.0° | Spd:19.6kt
2026-04-05 16:48:03,070 | INFO | [GROUND_ROLL] Time:3.87s | Alt:44.6m | Pitch:0.0° | Spd:19.8kt
2026-04-05 16:48:03,105 | INFO | [GROUND_ROLL] Time:3.90s | Alt:44.6m | Pitch:0.0° | Spd:19.9kt
2026-04-05 16:48:03,141 | INFO | [GROUND_ROLL] Time:3.94s | Alt:44.6m | Pitch:0.0° | Spd:20.1kt
2026-04-05 16:48:03,172 | INFO | [GROUND_ROLL] Time:3.97s | Alt:44.6m | Pitch:0.0° | Spd:20.2kt
2026-04-05 16:48:03,206 | INFO | [GROUND_ROLL] Time:4.00s | Alt:44.6m | Pitch:0.0° | Spd:20.4kt
2026-04-05 16:48:03,240 | INFO | [GROUND_ROLL] Time:4.04s | Alt:44.6m | Pitch:0.0° | Spd:20.6kt
2026-04-05 16:48:03,270 | INFO | [GROUND_ROLL] Time:4.07s | Alt:44.6m | Pitch:0.0° | Spd:20.7kt
2026-04-05 16:48:03,305 | INFO | [GROUND_ROLL] Time:4.10s | Alt:44.6m | Pitch:0.0° | Spd:20.9kt
2026-04-05 16:48:03,337 | INFO | [GROUND_ROLL] Time:4.13s | Alt:44.6m | Pitch:0.0° | Spd:21.1kt
2026-04-05 16:48:03,367 | INFO | [GROUND_ROLL] Time:4.16s | Alt:44.6m | Pitch:0.0° | Spd:21.2kt
2026-04-05 16:48:03,405 | INFO | [GROUND_ROLL] Time:4.20s | Alt:44.6m | Pitch:0.0° | Spd:21.4kt
2026-04-05 16:48:03,440 | INFO | [GROUND_ROLL] Time:4.24s | Alt:44.6m | Pitch:0.0° | Spd:21.5kt
2026-04-05 16:48:03,471 | INFO | [GROUND_ROLL] Time:4.27s | Alt:44.6m | Pitch:0.0° | Spd:21.7kt
2026-04-05 16:48:03,507 | INFO | [GROUND_ROLL] Time:4.30s | Alt:44.6m | Pitch:0.0° | Spd:21.9kt
2026-04-05 16:48:03,540 | INFO | [GROUND_ROLL] Time:4.34s | Alt:44.6m | Pitch:0.0° | Spd:22.0kt
2026-04-05 16:48:03,573 | INFO | [GROUND_ROLL] Time:4.37s | Alt:44.6m | Pitch:0.0° | Spd:22.2kt
2026-04-05 16:48:03,608 | INFO | [GROUND_ROLL] Time:4.41s | Alt:44.6m | Pitch:0.0° | Spd:22.4kt
2026-04-05 16:48:03,640 | INFO | [GROUND_ROLL] Time:4.44s | Alt:44.6m | Pitch:0.0° | Spd:22.5kt
2026-04-05 16:48:03,670 | INFO | [GROUND_ROLL] Time:4.47s | Alt:44.6m | Pitch:0.0° | Spd:22.7kt
2026-04-05 16:48:03,707 | INFO | [GROUND_ROLL] Time:4.51s | Alt:44.6m | Pitch:0.0° | Spd:22.8kt
2026-04-05 16:48:03,739 | INFO | [GROUND_ROLL] Time:4.54s | Alt:44.6m | Pitch:0.0° | Spd:23.0kt
2026-04-05 16:48:03,773 | INFO | [GROUND_ROLL] Time:4.57s | Alt:44.6m | Pitch:0.0° | Spd:23.2kt
2026-04-05 16:48:03,807 | INFO | [GROUND_ROLL] Time:4.60s | Alt:44.6m | Pitch:0.0° | Spd:23.3kt
2026-04-05 16:48:03,836 | INFO | [GROUND_ROLL] Time:4.63s | Alt:44.6m | Pitch:0.0° | Spd:23.5kt
2026-04-05 16:48:03,872 | INFO | [GROUND_ROLL] Time:4.67s | Alt:44.6m | Pitch:0.0° | Spd:23.7kt
2026-04-05 16:48:03,905 | INFO | [GROUND_ROLL] Time:4.70s | Alt:44.6m | Pitch:0.0° | Spd:23.8kt
2026-04-05 16:48:03,940 | INFO | [GROUND_ROLL] Time:4.74s | Alt:44.6m | Pitch:0.0° | Spd:24.0kt
2026-04-05 16:48:03,975 | INFO | [GROUND_ROLL] Time:4.77s | Alt:44.6m | Pitch:0.0° | Spd:24.1kt
2026-04-05 16:48:04,005 | INFO | [GROUND_ROLL] Time:4.80s | Alt:44.6m | Pitch:0.0° | Spd:24.3kt
2026-04-05 16:48:04,035 | INFO | [GROUND_ROLL] Time:4.83s | Alt:44.6m | Pitch:0.0° | Spd:24.5kt
2026-04-05 16:48:04,073 | INFO | [GROUND_ROLL] Time:4.87s | Alt:44.6m | Pitch:0.0° | Spd:24.6kt
2026-04-05 16:48:04,105 | INFO | [GROUND_ROLL] Time:4.90s | Alt:44.6m | Pitch:0.0° | Spd:24.8kt
2026-04-05 16:48:04,137 | INFO | [GROUND_ROLL] Time:4.93s | Alt:44.6m | Pitch:0.0° | Spd:24.9kt
2026-04-05 16:48:04,174 | INFO | [GROUND_ROLL] Time:4.97s | Alt:44.6m | Pitch:0.0° | Spd:25.1kt
2026-04-05 16:48:04,206 | INFO | [GROUND_ROLL] Time:5.00s | Alt:44.6m | Pitch:0.0° | Spd:25.3kt
2026-04-05 16:48:04,238 | INFO | [GROUND_ROLL] Time:5.04s | Alt:44.6m | Pitch:0.0° | Spd:25.4kt
2026-04-05 16:48:04,269 | INFO | [GROUND_ROLL] Time:5.07s | Alt:44.6m | Pitch:0.0° | Spd:25.6kt
2026-04-05 16:48:04,305 | INFO | [GROUND_ROLL] Time:5.10s | Alt:44.6m | Pitch:0.0° | Spd:25.8kt
2026-04-05 16:48:04,337 | INFO | [GROUND_ROLL] Time:5.13s | Alt:44.6m | Pitch:0.0° | Spd:25.9kt
2026-04-05 16:48:04,365 | INFO | [GROUND_ROLL] Time:5.16s | Alt:44.6m | Pitch:0.0° | Spd:26.1kt
2026-04-05 16:48:04,405 | INFO | [GROUND_ROLL] Time:5.20s | Alt:44.6m | Pitch:0.0° | Spd:26.2kt
2026-04-05 16:48:04,437 | INFO | [GROUND_ROLL] Time:5.24s | Alt:44.6m | Pitch:0.0° | Spd:26.4kt
2026-04-05 16:48:04,475 | INFO | [GROUND_ROLL] Time:5.27s | Alt:44.6m | Pitch:0.0° | Spd:26.6kt
